1.012211898341774940e-03,-1.187094226479530334e-01,6.648069620132446289e-02,-6.418940424919128418e-02,8.773375302553176880e-02,-7.402790337800979614e-02,2.043507806956768036e-02,-3.381192218512296677e-03,2.187908440828323364e-01,-5.537109822034835815e-02,6.648402661085128784e-02,-3.840606659650802612e-02,-2.213667333126068115e-02,-2.777474746108055115e-02,-4.485572874546051025e-02,1.267691887915134430e-02,8.497085422277450562e-03,3.390296176075935364e-02,1.304082199931144714e-02,-1.865958422422409058e-02,3.170040249824523926e-02,-8.627524971961975098e-02,3.998970240354537964e-02,-4.422729834914207458e-02,-2.417449466884136200e-02,7.708401978015899658e-02,-4.736102372407913208e-02,-7.252092659473419189e-02,9.512233082205057144e-04,-4.373291134834289551e-02,2.790822461247444153e-02,1.054645702242851257e-01
-4.309547692537307739e-02,-1.011432260274887085e-01,-6.078935414552688599e-02,-4.131828621029853821e-02,5.546494573354721069e-02,5.307047814130783081e-02,-3.025537356734275818e-02,4.731210321187973022e-02,1.104561239480972290e-01,-4.962696135044097900e-02,4.213827103376388550e-02,-2.904404699802398682e-02,-4.012780264019966125e-03,6.632039695978164673e-02,-1.090713031589984894e-02,9.579777834005653858e-04,1.050561591982841492e-01,7.134129106998443604e-02,-4.602855071425437927e-02,-5.561929568648338318e-02,4.796959459781646729e-03,-1.014064997434616089e-01,3.108768910169601440e-02,5.375375598669052124e-02,2.267471887171268463e-02,5.900536477565765381e-02,3.162220492959022522e-02,-5.270104110240936279e-02,-8.933416008949279785e-02,-2.780798636376857758e-02,5.106273666024208069e-02,-1.784346997737884521e-02
5.658252537250518799e-02,3.574593737721443176e-02,-4.504681751132011414e-02,-1.934184134006500244e-02,1.968274079263210297e-02,6.766150146722793579e-02,9.341282770037651062e-03,7.973059266805648804e-02,-5.149120837450027466e-02,-9.105730801820755005e-03,2.188909240067005157e-02,2.833916433155536652e-02,-2.730384469032287598e-02,3.514753654599189758e-02,2.244836464524269104e-02,-1.565857604146003723e-02,-1.933781313709914684e-03,-6.638251245021820068e-02,7.095998618751764297e-03,1.775024272501468658e-02,-1.958826370537281036e-02,-5.514182895421981812e-02,-5.128199234604835510e-02,-5.427363142371177673e-02,3.609292954206466675e-02,-1.271388493478298187e-02,2.519700862467288971e-02,6.569556891918182373e-02,2.842227742075920105e-02,-1.215010136365890503e-02,-2.259602583944797516e-02,1.929298974573612213e-02
8.809369057416915894e-02,-6.153618916869163513e-02,-5.012222751975059509e-02,-2.571046352386474609e-03,5.612326413393020630e-02,-2.117254026234149933e-02,4.164760559797286987e-02,-6.374688446521759033e-02,1.522866040468215942e-01,2.536454051733016968e-02,8.364019542932510376e-02,2.465799823403358459e-02,2.076384983956813812e-02,-2.402034029364585876e-02,-4.632334411144256592e-02,1.681624539196491241e-02,7.223869115114212036e-02,-6.279895454645156860e-02,-1.294454210437834263e-03,-8.679407835006713867e-02,2.493922831490635872e-03,9.474600665271282196e-05,3.007233887910842896e-02,-1.342405658215284348e-02,6.072329357266426086e-03,4.773265123367309570e-02,3.354574553668498993e-03,8.358642458915710449e-03,-9.298549592494964600e-02,1.323863584548234940e-02,-2.218701876699924469e-02,4.374405741691589355e-02
-3.822330385446548462e-02,-4.900574311614036560e-02,-5.882021412253379822e-02,-4.312071576714515686e-02,2.343999687582254410e-03,-1.283971313387155533e-02,-3.436932340264320374e-02,4.787908121943473816e-02,4.020246490836143494e-02,6.205139681696891785e-02,-7.801264524459838867e-03,-2.473734319210052490e-02,-9.852504357695579529e-03,-1.686240173876285553e-02,-9.783520549535751343e-02,5.082679912447929382e-02,1.011167690157890320e-01,3.565012291073799133e-02,2.488333173096179962e-02,2.277944423258304596e-02,-1.997092925012111664e-02,-1.410878170281648636e-02,-4.369032569229602814e-03,-1.178449951112270355e-02,3.021878749132156372e-02,4.562428221106529236e-02,-8.590319193899631500e-03,2.790803089737892151e-03,-6.023108959197998047e-03,7.705175783485174179e-03,3.187021985650062561e-02,2.003026753664016724e-02
1.509321853518486023e-03,3.010236099362373352e-02,5.762839317321777344e-02,8.210255950689315796e-02,1.410911679267883301e-01,1.079292036592960358e-02,-1.768959220498800278e-03,6.033547967672348022e-02,1.150380447506904602e-01,-1.977889612317085266e-02,2.675839886069297791e-02,1.712792739272117615e-02,-3.866533050313591957e-03,-1.749920472502708435e-02,-2.568608522415161133e-02,-4.696550220251083374e-02,5.467972531914710999e-02,-1.127666160464286804e-01,-7.134146988391876221e-02,-1.271068453788757324e-01,4.359041899442672729e-02,-2.964196912944316864e-02,3.599773719906806946e-02,2.705383114516735077e-02,2.161314710974693298e-03,6.624519824981689453e-02,-4.786666482686996460e-02,-8.580973744392395020e-02,-4.912430793046951294e-02,-8.727292530238628387e-03,-2.591645531356334686e-02,-9.902806580066680908e-02
-2.639542706310749054e-02,5.931650102138519287e-02,1.098036672919988632e-02,-3.836769983172416687e-02,-2.539829164743423462e-02,1.056097149848937988e-01,-9.904504753649234772e-03,4.486658051609992981e-02,-1.722448915243148804e-01,3.091141954064369202e-02,-4.915584996342658997e-02,-2.868734300136566162e-02,-5.314693227410316467e-02,6.517570465803146362e-02,1.506678294390439987e-02,-5.934472195804119110e-03,-3.705305233597755432e-02,-7.517204433679580688e-02,4.034532234072685242e-02,2.956961654126644135e-02,6.714064627885818481e-02,3.992003574967384338e-02,1.053295005112886429e-02,4.942627251148223877e-02,1.731151342391967773e-02,-3.577797859907150269e-02,1.053340211510658264e-01,-9.962001815438270569e-03,-2.470910362899303436e-02,-3.193512558937072754e-02,4.993572831153869629e-02,1.937974430620670319e-02
2.777693420648574829e-02,2.391467802226543427e-02,3.240200132131576538e-02,2.816564217209815979e-02,-8.344271034002304077e-02,4.122840613126754761e-02,-5.590134859085083008e-02,1.823244988918304443e-02,-1.752193719148635864e-01,2.021145075559616089e-03,-9.110468626022338867e-02,5.478046834468841553e-02,-1.185972895473241806e-02,-1.924538984894752502e-02,4.659513384103775024e-02,-5.842020362615585327e-02,3.112626820802688599e-02,-5.551544204354286194e-02,-3.876069560647010803e-02,4.596241191029548645e-02,-1.800723932683467865e-02,8.354250341653823853e-02,3.237385302782058716e-02,-1.006423588842153549e-02,-1.538899075239896774e-02,-1.049978192895650864e-02,6.247353181242942810e-02,2.461407892405986786e-02,8.343290537595748901e-02,5.752262100577354431e-02,-7.607250660657882690e-02,2.868056111037731171e-02
1.436628773808479309e-02,7.740089297294616699e-02,2.017629891633987427e-02,3.003115067258477211e-03,-8.209542185068130493e-02,-1.941871084272861481e-02,-4.384235292673110962e-02,5.954749509692192078e-02,-7.621470093727111816e-02,-1.553377229720354080e-02,-3.343380987644195557e-02,6.850986182689666748e-02,9.235444664955139160e-02,3.269586479291319847e-03,5.415109544992446899e-02,-5.687163025140762329e-02,-4.714038968086242676e-02,2.677457407116889954e-02,1.750902272760868073e-02,6.076016649603843689e-02,-7.827553898096084595e-02,4.806503653526306152e-02,-2.506089955568313599e-02,-2.821284346282482147e-02,-1.574493362568318844e-03,-4.342375323176383972e-02,-5.434071272611618042e-02,7.498169690370559692e-02,6.098207086324691772e-02,-2.113415300846099854e-02,-5.840450525283813477e-02,-4.026947543025016785e-03
2.737148106098175049e-02,1.492878198623657227e-01,7.623013108968734741e-02,-4.481417685747146606e-02,-1.807157397270202637e-01,8.672218769788742065e-02,-1.848192512989044189e-02,-7.669004052877426147e-02,-1.946181058883666992e-01,1.131493225693702698e-02,-1.107342690229415894e-01,2.639911510050296783e-02,-1.777419820427894592e-02,4.309707134962081909e-02,5.528363585472106934e-02,1.473879069089889526e-02,-1.014058887958526611e-01,3.390442207455635071e-02,-6.262733787298202515e-02,1.436940878629684448e-01,-7.186013460159301758e-02,9.268287569284439087e-02,-4.293429479002952576e-02,8.352994918823242188e-02,-1.604481041431427002e-02,-2.857466787099838257e-02,4.979435354471206665e-02,5.834337696433067322e-02,1.534889079630374908e-02,-2.660569176077842712e-02,-9.330473095178604126e-02,1.297503896057605743e-02
-5.187055561691522598e-03,-1.315110828727483749e-02,3.755740076303482056e-02,-3.395723924040794373e-02,-1.066865250468254089e-01,-2.695012092590332031e-02,-2.837984450161457062e-02,-3.900093212723731995e-02,-5.616361275315284729e-02,-6.359349936246871948e-02,-5.294729024171829224e-02,7.144310045987367630e-03,2.039859257638454437e-02,1.169374398887157440e-02,2.864906750619411469e-02,-4.429998248815536499e-02,-9.233191609382629395e-02,7.491271942853927612e-02,3.959755599498748779e-02,4.396590217947959900e-02,-5.889530852437019348e-02,1.263725757598876953e-01,3.624637424945831299e-02,5.141318589448928833e-02,1.650902442634105682e-02,-3.834484517574310303e-02,1.016457565128803253e-03,6.266891956329345703e-03,1.042996067553758621e-02,3.375565260648727417e-02,-8.321271277964115143e-03,1.495769470930099487e-01
-5.293075926601886749e-03,1.191789805889129639e-01,4.389771074056625366e-02,-4.183656349778175354e-02,-6.330814957618713379e-02,-2.133268304169178009e-02,6.431462615728378296e-02,-6.017842516303062439e-02,-8.142039179801940918e-02,1.193395350128412247e-03,4.130443930625915527e-02,1.497591286897659302e-02,4.923061281442642212e-02,1.756080542691051960e-03,4.227818921208381653e-02,2.048567682504653931e-02,-1.104362588375806808e-02,4.584083333611488342e-03,1.740554533898830414e-02,3.189474344253540039e-02,-7.729011029005050659e-02,4.369094967842102051e-02,1.505187526345252991e-02,7.021329947747290134e-04,3.751168400049209595e-02,-2.909421734511852264e-02,-1.218679919838905334e-01,6.005589663982391357e-02,7.306985557079315186e-02,3.156838240101933479e-03,-3.127437457442283630e-02,-9.482922405004501343e-02
5.668700858950614929e-02,2.360584773123264313e-02,1.494720764458179474e-02,-4.108505323529243469e-03,-4.702395200729370117e-02,8.242414891719818115e-02,4.784891754388809204e-02,-8.901116997003555298e-02,-1.981188543140888214e-02,3.912160173058509827e-02,7.048387080430984497e-02,-4.003404639661312103e-03,2.246244065463542938e-02,3.939478658139705658e-03,-6.834478676319122314e-02,-4.260816797614097595e-02,2.212000824511051178e-02,-9.661684930324554443e-02,1.561202388256788254e-02,-6.762462109327316284e-02,-5.158192291855812073e-02,4.213657602667808533e-02,7.331065088510513306e-02,3.794005140662193298e-02,-8.454571478068828583e-03,8.002120256423950195e-02,-6.011184304952621460e-02,-1.058247964829206467e-02,3.559626266360282898e-02,3.769134730100631714e-02,3.969633020460605621e-03,-9.537067264318466187e-02
-1.148740015923976898e-02,4.458574205636978149e-02,4.291528463363647461e-02,-5.358183011412620544e-02,-1.817199215292930603e-02,-1.570574380457401276e-02,-2.333788666874170303e-03,-3.652840678114444017e-04,-2.081555128097534180e-01,5.721049010753631592e-02,-7.266181707382202148e-02,-8.778136223554611206e-03,-3.325889632105827332e-02,9.204434603452682495e-02,1.219323463737964630e-02,5.114143714308738708e-02,-2.346704900264739990e-02,4.856387525796890259e-02,6.204845011234283447e-02,1.524454541504383087e-02,-7.176718860864639282e-02,1.073030978441238403e-01,-2.194251574110239744e-04,2.210217341780662537e-02,3.859322890639305115e-02,-8.724053204059600830e-02,-9.106367942877113819e-04,2.470064535737037659e-02,1.761876046657562256e-02,-3.240890055894851685e-02,2.206971496343612671e-02,1.114445086568593979e-02
1.597327925264835358e-02,-1.686732470989227295e-02,2.104810439050197601e-03,-1.416216697543859482e-02,-3.228870779275894165e-02,-4.113528504967689514e-02,2.359059825539588928e-02,-8.942030370235443115e-03,6.264311959967017174e-04,3.349982202053070068e-02,8.835970424115657806e-03,4.144853446632623672e-03,2.329438552260398865e-02,-1.293611153960227966e-02,-8.229111135005950928e-02,-3.806116431951522827e-02,4.179412126541137695e-02,4.182243719696998596e-02,7.050988823175430298e-02,-2.325861947610974312e-03,-1.721550524234771729e-02,-2.706918492913246155e-02,5.171741172671318054e-02,-5.096667632460594177e-02,8.527766913175582886e-03,4.833944886922836304e-02,-2.128612995147705078e-02,-5.504990462213754654e-03,6.931661814451217651e-02,-2.549333265051245689e-03,-1.217854861170053482e-02,3.218419849872589111e-03
6.907209753990173340e-02,3.408309072256088257e-02,4.709127172827720642e-02,5.528505146503448486e-02,6.310799624770879745e-03,-2.780419774353504181e-02,6.532008200883865356e-02,4.781170189380645752e-02,1.204487904906272888e-01,-3.360478673130273819e-03,7.106630504131317139e-02,-3.156415000557899475e-02,1.743489317595958710e-02,-1.449671387672424316e-02,-9.680279344320297241e-02,5.667332559823989868e-02,-2.132086083292961121e-02,-5.080159008502960205e-02,2.422624640166759491e-02,-2.504831366240978241e-02,3.889779746532440186e-02,-6.954590976238250732e-02,1.636350713670253754e-02,3.508246317505836487e-02,4.317446611821651459e-03,-3.944073803722858429e-03,-1.924554444849491119e-02,4.593680799007415771e-02,-6.527467817068099976e-02,-5.016773194074630737e-02,3.859630972146987915e-02,-1.250996440649032593e-02
2.610527724027633667e-02,-6.481764465570449829e-02,1.812998391687870026e-02,2.058038674294948578e-02,3.727162256836891174e-02,1.290750410407781601e-02,7.100103795528411865e-02,1.315955352038145065e-02,1.230463907122612000e-01,-1.658856496214866638e-02,-7.025251537561416626e-02,-8.696655929088592529e-02,-8.925139158964157104e-02,6.400484591722488403e-02,-1.052141468971967697e-02,-4.501469805836677551e-02,7.503357529640197754e-02,-3.274482116103172302e-02,5.710985884070396423e-02,-3.815234825015068054e-02,5.860571190714836121e-02,-4.334986954927444458e-02,2.419238910079002380e-02,-3.488127607852220535e-03,-5.592678207904100418e-03,6.245844438672065735e-02,6.752432137727737427e-02,-4.607413709163665771e-02,-6.448540836572647095e-02,2.020084857940673828e-02,4.062606394290924072e-02,-3.932703286409378052e-03
-2.520461753010749817e-02,1.062362566590309143e-01,5.655539035797119141e-02,3.609876846894621849e-03,1.474435906857252121e-02,5.573412775993347168e-02,4.087699577212333679e-02,1.415315549820661545e-02,-3.626591991633176804e-03,-3.254865109920501709e-02,4.124593362212181091e-02,6.677054613828659058e-02,2.232605358585715294e-03,9.075627662241458893e-03,7.728341221809387207e-02,-1.153463311493396759e-02,-1.496529905125498772e-03,-1.445652246475219727e-01,-2.945022657513618469e-02,2.110953675583004951e-03,2.890312671661376953e-02,-1.168816909193992615e-02,4.039996117353439331e-02,-8.146103471517562866e-03,7.330039516091346741e-03,-2.063864096999168396e-02,-1.000969018787145615e-02,-1.042970828711986542e-02,-2.460220269858837128e-02,-5.013059079647064209e-02,-3.107338771224021912e-02,-7.228297740221023560e-02
-4.061855375766754150e-02,-2.582791447639465332e-02,1.691691018640995026e-02,1.924453862011432648e-02,-2.193876542150974274e-02,-2.089935354888439178e-02,-5.135473608970642090e-02,3.334964811801910400e-02,7.081446796655654907e-02,-1.228450797498226166e-02,9.840159118175506592e-02,1.823581382632255554e-02,8.548618853092193604e-02,-7.938116043806076050e-02,-6.204082816839218140e-02,-4.576650261878967285e-02,-3.065643599256873131e-03,1.447788346558809280e-02,5.733097717165946960e-02,-1.051195710897445679e-02,-5.727251246571540833e-02,-2.690015546977519989e-02,3.135637938976287842e-02,-5.577559396624565125e-02,-8.284241892397403717e-03,7.683627307415008545e-02,-8.240378648042678833e-02,-3.126860409975051880e-02,4.003041982650756836e-02,7.396084070205688477e-02,-3.358359634876251221e-02,8.008236065506935120e-03
-2.436598204076290131e-02,-4.568051174283027649e-02,3.431143984198570251e-02,-6.532655097544193268e-03,-1.076474934816360474e-01,-2.371196076273918152e-02,-8.146440982818603516e-02,2.141832001507282257e-02,-8.679694496095180511e-03,1.593239256180822849e-03,6.817675195634365082e-03,-3.688745945692062378e-02,5.441084131598472595e-02,3.888508677482604980e-02,8.215209096670150757e-02,-7.274502422660589218e-03,2.030505985021591187e-02,-7.251606881618499756e-02,-1.721133477985858917e-02,-2.997018583118915558e-02,9.943147189915180206e-03,2.779143862426280975e-02,6.974937766790390015e-02,1.826831884682178497e-02,1.980931125581264496e-02,1.729246415197849274e-02,-5.173801910132169724e-03,3.039868548512458801e-03,-5.745754018425941467e-02,3.427851200103759766e-02,1.536053698509931564e-02,1.287562549114227295e-01
-2.445129118859767914e-02,1.334546506404876709e-02,7.738102227449417114e-02,-2.180173061788082123e-03,-7.588491775095462799e-03,2.984785102307796478e-02,2.936444431543350220e-02,5.785093642771244049e-03,3.983076661825180054e-02,6.202343502081930637e-04,1.074532512575387955e-02,6.710970401763916016e-02,1.475037820637226105e-02,-1.991959661245346069e-02,-1.156711485236883163e-02,-4.363636299967765808e-02,-4.036440700292587280e-02,1.843617483973503113e-02,-4.408689960837364197e-02,-6.592249125242233276e-02,-1.266320329159498215e-02,-2.277154102921485901e-02,1.638360694050788879e-02,-5.942499265074729919e-02,3.779413551092147827e-02,-2.713420428335666656e-02,6.510520353913307190e-03,1.573739945888519287e-02,4.502097144722938538e-02,-2.343952283263206482e-02,-8.664889261126518250e-03,-7.980712503194808960e-02
5.131877958774566650e-02,-2.096237614750862122e-02,-4.902879521250724792e-02,3.616345673799514771e-02,-4.373821616172790527e-02,4.983487352728843689e-02,3.211676329374313354e-02,6.510885804891586304e-02,6.472036242485046387e-02,-6.288304179906845093e-02,6.018314138054847717e-02,-4.400619119405746460e-02,4.151359200477600098e-02,2.316115982830524445e-02,-2.185781113803386688e-02,-1.743607781827449799e-02,-9.083964675664901733e-02,-1.623655669391155243e-02,7.286000531166791916e-03,-1.504363771528005600e-02,-6.965759396553039551e-02,-1.908731088042259216e-02,6.519625335931777954e-02,-4.846253897994756699e-03,-4.728653654456138611e-02,4.240514338016510010e-02,-1.035632789134979248e-01,4.643506556749343872e-02,-2.369014732539653778e-02,6.435788422822952271e-02,8.801414631307125092e-03,2.403824031352996826e-02
-4.608338326215744019e-02,3.199728578329086304e-02,2.082518674433231354e-02,6.295017153024673462e-02,3.461572155356407166e-02,-6.479846686124801636e-02,-4.609013348817825317e-02,-2.463337779045104980e-02,2.903294935822486877e-02,2.096772007644176483e-02,4.289619252085685730e-02,1.191803440451622009e-02,6.089162081480026245e-02,4.756453260779380798e-02,-6.281059235334396362e-02,6.732401996850967407e-02,-5.024345591664314270e-02,1.073611080646514893e-01,-3.141588717699050903e-02,-3.527731075882911682e-02,-3.527163353282958269e-04,-4.430351313203573227e-03,-5.181293562054634094e-02,-2.290900610387325287e-02,3.379313275218009949e-02,-3.305757418274879456e-02,-3.867152705788612366e-02,-2.750380150973796844e-02,1.131615880876779556e-02,1.973386667668819427e-02,-6.130988709628582001e-03,-1.221023313701152802e-02
-1.517072878777980804e-02,9.075002372264862061e-02,1.124429889023303986e-02,-9.047246724367141724e-02,-2.118919789791107178e-01,1.923928037285804749e-02,-9.521190077066421509e-03,4.058302193880081177e-02,-2.368869483470916748e-01,-4.780761152505874634e-02,-4.335848614573478699e-02,1.637058146297931671e-02,6.530501693487167358e-02,-2.713511884212493896e-02,1.994924433529376984e-02,1.651926711201667786e-02,-1.402629017829895020e-01,1.371794939041137695e-01,-6.805385649204254150e-02,1.126798763871192932e-01,1.543782837688922882e-02,7.324323058128356934e-02,6.392706930637359619e-02,-7.141679059714078903e-03,-3.374901041388511658e-02,-4.864264279603958130e-02,5.785963311791419983e-02,7.070619612932205200e-02,7.860038429498672485e-02,8.791719563305377960e-03,-1.718071848154067993e-02,6.349600851535797119e-02
4.852497577667236328e-02,-3.739016130566596985e-02,-6.750506907701492310e-02,-2.155688405036926270e-02,9.894642978906631470e-03,-5.311391130089759827e-02,6.547284126281738281e-02,2.682967297732830048e-02,2.105456888675689697e-01,-6.457653641700744629e-02,1.237100809812545776e-01,9.705495089292526245e-02,5.982991307973861694e-02,-8.044178783893585205e-02,2.703271806240081787e-03,1.081271329894661903e-03,6.136500090360641479e-02,-2.439967356622219086e-03,-3.817020356655120850e-02,-1.345242932438850403e-02,-6.683240085840225220e-02,-1.660516113042831421e-02,-4.350639134645462036e-02,2.778141386806964874e-02,1.681310869753360748e-02,-8.360614068806171417e-03,-5.759105086326599121e-02,-3.460770845413208008e-02,-4.628365859389305115e-02,-7.668621838092803955e-02,4.554955661296844482e-02,3.656044602394104004e-02
-7.953996770083904266e-03,-1.990836113691329956e-02,-3.912252373993396759e-03,-4.015090316534042358e-02,1.208604499697685242e-01,-5.861818045377731323e-02,-2.228767611086368561e-03,-4.243399575352668762e-02,1.778108030557632446e-01,-9.415837004780769348e-03,1.082540750503540039e-01,-5.031437147408723831e-03,6.040833145380020142e-02,1.983221061527729034e-02,-1.095160841941833496e-02,7.778740674257278442e-02,6.048665940761566162e-02,-2.859117463231086731e-02,-5.123883485794067383e-02,-9.630494564771652222e-02,3.027452528476715088e-02,-7.690087705850601196e-02,-6.156656146049499512e-02,-1.052567083388566971e-02,-3.874434903264045715e-02,1.169867888092994690e-01,-2.204587496817111969e-02,-9.059003554284572601e-03,1.210566796362400055e-02,-7.844620384275913239e-03,5.532531067728996277e-02,-6.140265613794326782e-02
4.241464287042617798e-02,-5.595031753182411194e-02,7.112940400838851929e-02,-5.423950403928756714e-02,2.669680491089820862e-02,3.088818630203604698e-03,-4.983138293027877808e-02,-1.868816837668418884e-02,-4.058806225657463074e-03,-1.948837935924530029e-02,8.711605332791805267e-04,1.090870518237352371e-02,-7.386218011379241943e-02,6.974370032548904419e-02,-7.290120422840118408e-02,3.723836317658424377e-02,-3.349312767386436462e-02,8.555100113153457642e-02,1.817698706872761250e-03,1.538318861275911331e-02,9.508404880762100220e-03,1.932680979371070862e-02,2.764227613806724548e-02,2.522680908441543579e-02,-2.737565338611602783e-02,2.319799363613128662e-02,4.492091014981269836e-03,-3.969557955861091614e-02,4.497067071497440338e-03,-2.397261373698711395e-02,9.233648888766765594e-03,5.338700860738754272e-02
-1.378645468503236771e-02,-8.842436224222183228e-02,5.695840809494256973e-03,3.219659626483917236e-02,2.664153091609477997e-02,-3.158832434564828873e-03,-5.570431798696517944e-02,-4.668854922056198120e-02,1.445604711771011353e-01,-6.584171950817108154e-02,3.257201984524726868e-02,-5.110454745590686798e-03,-4.538347199559211731e-02,2.936451509594917297e-02,-2.396152587607502937e-03,5.232074856758117676e-02,7.614870369434356689e-02,1.193894073367118835e-02,-6.780549138784408569e-02,6.566442549228668213e-02,-2.304182201623916626e-02,2.509225718677043915e-02,1.635449379682540894e-02,-4.858662933111190796e-02,2.884056651964783669e-03,-6.893523782491683960e-02,7.240822911262512207e-02,-1.179671734571456909e-01,-3.324281424283981323e-02,6.065173447132110596e-02,-1.629422046244144440e-02,6.275940686464309692e-02
-8.575972169637680054e-03,3.607199713587760925e-02,8.911966346204280853e-03,-1.757683418691158295e-02,-2.659582905471324921e-02,6.677979230880737305e-02,-5.904430150985717773e-02,-9.129621088504791260e-02,-2.054731249809265137e-01,7.338804006576538086e-02,-1.453438121825456619e-02,1.437601819634437561e-02,5.490512773394584656e-02,4.626536741852760315e-02,4.025645554065704346e-02,5.733055993914604187e-02,-4.185238853096961975e-02,1.301048975437879562e-02,1.032744720578193665e-02,1.397074386477470398e-02,-5.615923181176185608e-02,3.231551498174667358e-02,2.239778637886047363e-02,5.692219361662864685e-02,-3.007685579359531403e-02,2.026096917688846588e-03,2.194295870140194893e-03,-1.780782639980316162e-02,-1.174705568701028824e-02,1.952027529478073120e-02,-6.774558871984481812e-02,-9.649375453591346741e-03
2.534921653568744659e-02,1.021170690655708313e-01,-1.096326950937509537e-02,-4.984128102660179138e-02,-1.199673637747764587e-01,2.048759907484054565e-02,-8.518922328948974609e-02,5.217204242944717407e-02,-1.699665039777755737e-01,-1.317286398261785507e-02,-3.759418427944183350e-02,3.987177042290568352e-04,7.846099138259887695e-02,3.309828415513038635e-02,1.084422413259744644e-02,-1.093911565840244293e-02,-4.806002601981163025e-02,5.273286253213882446e-02,3.309569880366325378e-02,4.895325982943177223e-04,-7.337984442710876465e-02,6.239548698067665100e-02,-1.529669016599655151e-02,1.862256042659282684e-02,-2.291741408407688141e-02,7.216701749712228775e-03,-2.199936285614967346e-02,6.290762871503829956e-02,2.917901985347270966e-02,6.629066169261932373e-02,-5.028714239597320557e-02,4.469178617000579834e-02
2.619634568691253662e-02,-8.979913592338562012e-02,3.682433161884546280e-03,3.233322501182556152e-02,1.389568597078323364e-01,3.993573132902383804e-03,-2.936830371618270874e-02,4.828913137316703796e-02,3.188681602478027344e-01,-4.969337210059165955e-02,1.146099865436553955e-01,8.778703212738037109e-02,-3.555727005004882812e-02,-5.644658952951431274e-02,1.331063918769359589e-02,4.868011921644210815e-02,7.873757183551788330e-02,-2.386108040809631348e-02,-4.970346111804246902e-03,-1.570411920547485352e-01,2.339549921452999115e-02,-2.080829143524169922e-01,-2.444623969495296478e-02,-2.014246582984924316e-02,-1.990585587918758392e-02,5.902007594704627991e-02,-2.953837392851710320e-03,-4.332245141267776489e-02,-1.745216734707355499e-02,-4.501779004931449890e-02,-9.537929669022560120e-03,-5.625883582979440689e-03
-5.142370238900184631e-03,1.192637905478477478e-01,-3.978376463055610657e-02,4.476842470467090607e-03,8.552519977092742920e-02,4.154999181628227234e-02,-1.455623749643564224e-02,4.487190768122673035e-02,-1.861513592302799225e-02,-3.462143987417221069e-02,1.110495999455451965e-02,1.261183898895978928e-02,-1.682042330503463745e-02,-6.423944607377052307e-03,-1.924250507727265358e-03,-2.627285569906234741e-02,3.286448121070861816e-02,-2.251953259110450745e-02,5.648101493716239929e-02,-6.178122013807296753e-02,-6.713029742240905762e-02,5.541789811104536057e-03,-6.996049731969833374e-02,8.025450259447097778e-02,4.618259519338607788e-02,-1.005242927931249142e-03,-4.383878409862518311e-02,2.753871306777000427e-02,4.423888027667999268e-02,1.760175079107284546e-02,2.742795972153544426e-03,-5.950733274221420288e-02
